/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_271.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_271.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_271.jpg,0,0,0,9.740694
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_365.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_365.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_365.jpg,0,0,0,9.638727
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_458.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_458.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_458.jpg,-0.2,0,0,9.546136
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_543.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_543.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_543.jpg,-0.45,0,0,9.394923
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_660.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_660.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_660.jpg,-0.7500002,0,0,9.164699
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_749.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_749.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_749.jpg,-0.9500002,0,0,8.988292
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_851.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_851.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_851.jpg,-1,0,0,8.803261
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_21_941.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_21_941.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_21_941.jpg,-1,0,0,8.679218
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_044.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_044.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_044.jpg,-1,0,0,8.569645
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_188.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_188.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_188.jpg,-1,0,0,8.423349
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_301.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_301.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_301.jpg,-1,0,0,8.296761
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_419.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_419.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_419.jpg,-1,0,0,8.171784
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_539.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_539.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_539.jpg,-1,0,0,8.069818
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_656.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_656.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_656.jpg,0,0,0,7.766926
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_776.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_776.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_776.jpg,0,0,0,7.667803
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_22_890.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_22_890.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_22_890.jpg,0,0,0,7.577691
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_006.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_006.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_006.jpg,0,0.350421,0,7.84587
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_121.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_121.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_121.jpg,0,0.695868,0,8.616035
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_235.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_235.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_235.jpg,0,1,0,9.652824
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_353.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_353.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_353.jpg,0,1,0,10.98677
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_460.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_460.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_460.jpg,0,1,0,12.34703
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_575.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_575.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_575.jpg,0,1,0,13.35552
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_691.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_691.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_691.jpg,0,1,0,14.71139
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_813.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_813.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_813.jpg,0,1,0,16.00994
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_23_935.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_23_935.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_23_935.jpg,-0.3,1,0,17.24909
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_053.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_053.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_053.jpg,-0.6000001,1,0,18.33593
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_121.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_121.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_121.jpg,-0.8000001,1,0,18.97528
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_229.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_229.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_229.jpg,0,1,0,19.81702
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_349.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_349.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_349.jpg,0,1,0,21.00328
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_462.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_462.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_462.jpg,0,1,0,22.20811
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_581.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_581.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_581.jpg,0,1,0,23.39984
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_702.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_702.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_702.jpg,0,1,0,24.57171
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_826.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_826.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_826.jpg,0,1,0,25.72412
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_24_911.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_24_911.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_24_911.jpg,0,1,0,26.48469
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_013.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_013.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_013.jpg,0,1,0,27.42674
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_138.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_138.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_138.jpg,0,1,0,28.54448
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_261.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_261.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_261.jpg,-0.35,1,0,29.75243
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_384.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_384.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_384.jpg,0,1,0,30.18545
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_509.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_509.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_509.jpg,0,1,0,30.18991
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_630.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_630.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_630.jpg,-0.15,1,0,30.18502
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_760.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_760.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_760.jpg,-0.5000001,1,0,30.14671
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_25_889.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_25_889.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_25_889.jpg,0,1,0,30.18909
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_026.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_026.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_026.jpg,0,1,0,30.19028
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_153.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_153.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_153.jpg,0,1,0,30.19031
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_275.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_275.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_275.jpg,0,1,0,30.19029
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_404.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_404.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_404.jpg,0,1,0,30.19026
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_532.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_532.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_532.jpg,0,1,0,30.19032
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_660.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_660.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_660.jpg,0,1,0,30.18942
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_796.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_796.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_796.jpg,0,1,0,30.19032
/home/arjit/Pictures/IMG/center_2019_10_16_12_25_26_923.jpg,/home/arjit/Pictures/IMG/left_2019_10_16_12_25_26_923.jpg,/home/arjit/Pictures/IMG/right_2019_10_16_12_25_26_923.jpg,0,1,0,30.19029
